ふと 私 の 覚え書き を 見る と 、 七 〇 も の 不思議 だ 事件 が ある	ふと私の覚え書きを見ると、七〇もの不思議な事件がある
一 番目 が グリムズビ・ロイロット さん の 寝室 、 その 隣 が 姉 、 次 が わたくし の に なる て おる ます	一番目がロイロットさんの寝室、その隣が姉、次がわたくしのになっております
寝室 同士 は 行き来 が できる ます ん が 、 各 部屋 の 入り口 は 同じ 廊下 に 並ぶ で おる ます	寝室同士は行き来ができませんが、各部屋の入り口は同じ廊下に並んでおります
こんな 説明 で よろしい です う か	こんな説明でよろしいでしょうか
問題 ある ます ん	問題ありません
寝室 の 窓 から は 庭 の 芝 地 が 見える ます	寝室の窓からは庭の芝地が見えます
事件 当夜 は 、 グリムズビ・ロイロット さん は 早くから 寝室 へ 下がる ます た が 、 おそらく お 休み に なる た の だ は ない と 思う ます	事件当夜は、ロイロットさんは早くから寝室へ下がりましたが、おそらくお休みになったのではないと思います
姉 に よる ば 、 父 が いつも 吸う インド 煙草 の きつい 臭い に ひどい 悩ます れる た と	姉によれば、父がいつも吸うインド煙草のきつい臭いにひどく悩まされたと
です ので 、 姉 は 自室 を 出る て 、 隣 の わたくし の 部屋 へ 参る ます た	ですので、姉は自室を出て、隣のわたくしの部屋へ参りました
しばらく わたくし ども は 、 すぐ 先 に 迫る た 姉 の 婚礼 の 話 を する て おる ます た	しばらくわたくしどもは、すぐ先に迫った姉の婚礼の話をしておりました
十 一 時 に 姉 は 帰る と て 立ち上がる ます た が 、 ふと 戸口 の ところ で 立ち止まる 、 振り返る て こんな こと を 申す ます た	十一時に姉は帰るとて立ち上がりましたが、ふと戸口のところで立ち止まり、振り返ってこんなことを申しました
ねえ 、 ヘレン・ストーナ	ねえ、ヘレン
あなた 真夜中 に 、 誰か が 口笛 を 吹く て いる の を 聞く ない	あなた真夜中に、誰かが口笛を吹いているのを聞かない
いいえ 、 何 も	いいえ、何も
まさか 、 あなた が 眠る ながら 口笛 を 吹く わけ だ も ない です う し	まさか、あなたが眠りながら口笛を吹くわけでもないでしょうし
当たり前 じゃ ない の	当たり前じゃないの
どうして	どうして
だって この 頃 、 毎晩 の よう に 、 真夜中 の 三時 頃 かしら 、 低い 口笛 が 聞こえる て ね	だってこの頃、毎晩のように、真夜中の三時頃かしら、低い口笛が聞こえてね
いつも 眠り が 浅い から 、 音 が 聞こえる と 目 が 覚める ちゃう て	いつも眠りが浅いから、音が聞こえると目が覚めちゃって
どこ で 吹く てる の か 分かる ない ん だ けど … … 隣 の 部屋 か 、 ひょっと する と 芝 地 の 方 か 、 一度 あなた に 聞く ない ちゃ と 思う てる た の	どこで吹いてるのか分からないんだけど……隣の部屋か、ひょっとすると芝地の方か、一度あなたに聞かなくちゃと思ってたの
聞く ない けど 、 あたり に いる ロマ の 仕業 じゃ ない	聞かないけど、あたりにいるロマの仕業じゃない
そう かも しれる ない	そうかもしれない
でも 、 芝 地 で 吹く ん だ と する と 、 あなた の 耳 に も 聞こえる そう だ もの ね	でも、芝地で吹くんだとすると、あなたの耳にも聞こえそうなものね
でも 、 あたし 、 姉さん と 違う て 、 安眠 する ちゃう から	でも、あたし、姉さんと違って、安眠しちゃうから
まあ 、 何 に する くだらない こと ね	まあ、何にせよくだらないことね
と 、 姉 は 笑う て 、 わたくし の 部屋 の 戸 を 閉める ます た	と、姉は笑って、わたくしの部屋の戸を閉めました
そして それ に つづく て 姉 が 自室 の 鍵 を かける 音 が 聞こえる ます た	そしてそれにつづいて姉が自室の鍵をかける音が聞こえました
なるほど	なるほど
と シャーロック・ホームズ が 答える	とホームズが答える
毎晩 、 部屋 に 鍵 を かける の です か	毎晩、部屋に鍵をかけるのですか
はい 、 いつも	はい、いつも
どうして	どうして
父 が 豹 と ヒヒ を 飼う て いる こと は 申す ます た ね 、 鍵 を かける ない こと に は 、 安心 する て 眠れる ない ので	父が豹とヒヒを飼っていることは申しましたね、鍵をかけないことには、安心して眠れないので
無論 です	無論です
どうぞ 先 を お話 くださる	どうぞ先をお話ください
その 夜 は 眠れる ます ん です た	その夜は眠れませんでした
何だか 胸騒ぎ が する て	何だか胸騒ぎがして
前 に も 申す ます た が 、 姉 と わたくし と は 双子 だ ござる ます た	前にも申しましたが、姉とわたくしとは双子でございました
ご存じ か と 思う ます が 、 強い 縁 で 結ぶ れる た ふたつ の 魂 という の は 、 お互い の こと を ものすごい 敏感 に 感じる の です	ご存じかと思いますが、強い縁で結ばれたふたつの魂というのは、お互いのことをものすごく敏感に感じるのです
それに その 晩 は 嵐 で 、 外 に は 風 の うなる が ひる ゅうひゅうと 聞こえる 、 窓 は 雨 に 叩く れる て 鳴る て いる ます た	それにその晩は嵐で、外には風のうなりがひゅうひゅうと聞こえ、窓は雨に叩かれて鳴っていました
その 時 です 、 激しい 嵐 の 音 の 中 に 、 突然 、 絹 を 裂く よう だ 女 の 声 が 聞こえる ます た	その時です、激しい嵐の音の中に、突然、絹を裂くような女の声が聞こえました
間違い ない 、 姉 の 声 です	間違いなく、姉の声です
わたくし は 起き抜け に 肩掛け を 巻き付ける 、 廊下 へ 飛び出す ます た	わたくしは起き抜けに肩掛けを巻き付け、廊下へ飛び出しました
わたくし が 扉 を 開ける た とき 、 姉 の 言う た とおり の 低い 口笛 が 一声 、 聞こえる た よう だ 気 が する ます た	わたくしが扉を開けたとき、姉の言ったとおりの低い口笛が一声、聞こえたような気がしました
それ に 続く て 、 が ちゃんと 何 か 重い 金物 で も 堕ちる た よう だ 音 が する ます た	それに続いて、がちゃんと何か重い金物でも堕ちたような音がしました
廊下 を 駆け出す て いく ます と 、 姉 の 部屋 で 、 扉 の 鍵 を 外す 音 が いたす ます て 、 扉 が すい っと 開く ます た	廊下を駆け出していきますと、姉の部屋で、扉の鍵を外す音がいたしまして、扉がすぅっと開きました
何 が 出る て くる の か と 、 わたくし は 怖い なる て 息 を 呑む ます た	何が出てくるのかと、わたくしは怖くなって息を呑みました
廊下 の ランプ の 光 を 浴びる て 、 姉 が 戸口 に 現れる た の です が 、 恐怖 で 真っ青 に なる た 顔 、 すがる よう だ 手つき 、 千鳥足 で ふらふら と 進み出る て くる の です	廊下のランプの光を浴びて、姉が戸口に現れたのですが、恐怖で真っ青になった顔、すがるような手つき、千鳥足でふらふらと進み出てくるのです
わたくし は すぐ に 駆け寄る て 、 姉 の 身体 を 両 腕 で 抱きとめる ます た	わたくしはすぐに駆け寄って、姉の身体を両腕で抱きとめました
すると 姉 の 足 の 力 が 抜ける て 、 その 場 に 倒れる て しまう た の だ ござる ます	すると姉の足の力が抜けて、その場に倒れてしまったのでございます
そして 、 どこ か が ひどい 痛む らしい 、 激しい 身もだえ を する て 、 手足 を ぶるぶる と 震わせる て いる の です	そして、どこかがひどく痛むらしく、激しく身もだえをして、手足をぶるぶると震わせているのです
はじめ 、 姉 は わたくし が 分かる ない の か と 思う て いる ます た が 、 わたくし が 中腰 に なる と 、 突然 恐ろしい 声 を 絞り出す て	はじめ、姉はわたくしが分からないのかと思っていましたが、わたくしが中腰になると、突然恐ろしい声を絞り出して
忘れる ます ん 、 お願い 、 助ける て	忘れません、お願い、助けて
ヘレン・ストーナ 、 ひも が 、 まだ ら の ひも が	ヘレン、ひもが、まだらのひもが
と	と
それから 姉 は 、 もっと 何 か 言う た そう に する て 、 指 を 高い 上げる て 父 の 部屋 の 方 を 突き刺す よう に 指す ます た が 、 またもや 全身 に ひきつける が 起こる て 、 物 が 言える ます ん です た	それから姉は、もっと何か言いたそうにして、指を高く上げて父の部屋の方を突き刺すように指しましたが、またもや全身にひきつけが起こって、物が言えませんでした
わたくし が 父 の 名 を 呼ぶ ながら 廊下 を 駆け出す た ところ 、 化粧 着 を 引っかける て 廊下 へ 出る て くる た 父 と ばったり 出会う ます た	わたくしが父の名を呼びながら廊下を駆け出したところ、化粧着を引っかけて廊下へ出てきた父とばったり出会いました
そこで 一緒 に なる て 再び 姉 の ところ へ 戻る て みる ます と 、 姉 は 気 を 失う て おる ます た	そこで一緒になって再び姉のところへ戻ってみますと、姉は気を失っておりました
父 は 姉 の 口 に ブランデイ を つぎ込む やら 、 村 の 医師 を 迎える やら 致す ます た が 、 手 の 施す よう も ない 、 ついに 姉 は 意識 の 戻る ぬ まま ゆっくり 息 を 引き取る て しまう ます た	父は姉の口にブランデイをつぎ込むやら、村の医師を迎えるやら致しましたが、手の施しようもなく、ついに姉は意識の戻らぬままゆっくり息を引き取ってしまいました
これ が 愛する 姉 の 恐ろしい 最期 だ ござる ます た	これが愛する姉の恐ろしい最期でございました
では 、 ひとつ	では、ひとつ
と シャーロック・ホームズ が 口 を 挟む	とホームズが口を挟む
口笛 と 金属 音 という の は 確か です か	口笛と金属音というのは確かですか
聞く 間違い で も ない	聞き間違いでもない
その こと は 検視 の とき 係官 から も お 訊ねる が ある ます た が 、 わたくし は 確か に 聞く た と 、 そう 思う の です	そのことは検視のとき係官からもお訊ねがありましたが、わたくしは確かに聞いたと、そう思うのです
もっとも 、 激しい 嵐 で 古い 家 が 絶えず 軋む で おる ます た から 、 ひょっと する と 、 聞く 違える た の かも しれる ます ん	もっとも、激しい嵐で古い家が絶えず軋んでおりましたから、ひょっとすると、聞き違えたのかもしれません
お 姉 さま の 服 は	お姉さまの服は
寝間着 の まま だ ござる ます た	寝間着のままでございました
右手 に は マッチ の 燃えさし を 一 本 、 左手 に は マッチ の 箱 を	右手にはマッチの燃えさしを一本、左手にはマッチの箱を
すると お 姉 さま は 、 何 か を 察知 する て 、 マッチ を 擦る て 辺り を ご覧 に なる た	するとお姉さまは、何かを察知して、マッチを擦って辺りをご覧になった
なるほど	なるほど
それで 検視 官 は 、 どの よう だ ご 結論 を	それで検視官は、どのようなご結論を
ずいぶん 詳しい 取り調べ を なさる ます た	ずいぶん詳しい取り調べをなさいました
父 の 日頃 の 行い が あまりに も 悪い た もの です から	父の日頃の行いがあまりにも悪かったものですから
けれど 、 姉 の 死因 について 、 はっきり と する た こと は 分かる ぬ じ まい です た	けれど、姉の死因について、はっきりとしたことは分からずじまいでした
内側 から 鍵 が かかる て いる た こと は 、 わたくし が 証言 致す ます た し 、 窓 に は 旧式 の 鎧戸 が つく て いる て 、 夜 に は いつも 太い 鉄 の 棒 を はめる て 閉ざす て おる ます	内側から鍵がかかっていたことは、わたくしが証言致しましたし、窓には旧式の鎧戸がついていて、夜にはいつも太い鉄の棒をはめて閉ざしております
四方 の 壁 も 全部 叩く て みる ます た が 、 どこ も しっかり 堅い と しか 分かる ます ん です た	四方の壁も全部叩いてみましたが、どこもしっかり堅いとしか分かりませんでした
床 も つぶさに 調べる ます た が 、 同じ こと です た	床もつぶさに調べましたが、同じことでした
煙突 は 太い の です が 、 内部 に 釘 が 四 本 も 横 に 通す て ある ます	煙突は太いのですが、内部に釘が四本も横に通してあります
ですから 、 亡くなる た とき 姉 ひとり だ た こと に は 間違い ござる ます ん	ですから、亡くなったとき姉ひとりだったことには間違いございません
それに 姉 の 身体 に は 傷痕 ひとつ 見つかる ない の です	それに姉の身体には傷痕ひとつ見つからないのです
毒殺 について は	毒殺については
お 医者 さま が お 調べ に なる ます た が 、 結果 は 何 も	お医者さまがお調べになりましたが、結果は何も
では 、 お 気の毒 だ お 姉 さま は 何 の 原因 で 亡くなる た の だ と	では、お気の毒なお姉さまは何の原因で亡くなったのだと
姉 は 激しい 恐怖 の ため に 、 びっくり する て 、 それ で 死ぬ だ の だ と 思う ます	姉は激しい恐怖のために、びっくりして、それで死んだのだと思います
もっとも 、 何 が 姉 を 驚く せる た の か は 分かる ます ん … …	もっとも、何が姉を驚かせたのかは分かりません……
ロマ は 、 その とき 、 敷地 の 中 に いる た の です か	ロマは、そのとき、敷地の中にいたのですか
はい 、 だいたい いつも 、 どこ か に おりる ます	はい、だいたいいつも、どこかにおります
ふむ	ふむ
—— それ から 何 か お 心当たり は ある ます か	——それから何かお心当たりはありますか
ひも … … まだ ら の ひも 、 に	ひも……まだらのひも、に
姉 が 夢中 に 叫ぶ だ うわ言 か と も 思う 、 また それ は 敷地 に いる ロマ の こと だ は ない か と も 思い … … 多く の 者 が 頭 に 水玉 の 模様 が ある ハンカチーフ を 巻く て おる ます が 、 それ が 姉 の 使う た 言葉 に 関係 が ある の か は 、 ちょっと	姉が夢中に叫んだうわ言かとも思い、またそれは敷地にいるロマのことではないかとも思い……多くの者が頭に水玉の模様があるハンカチーフを巻いておりますが、それが姉の使った言葉に関係があるのかは、ちょっと
シャーロック・ホームズ も よく 分かる ない という 風 に 、 首 を 横 に 振る	ホームズもよく分からないという風に、首を横に振る
まさに 深い 海 、 です ね	まさに深い海、ですね
どうぞ 先 を お話 くださる	どうぞ先をお話ください
事件 から 向こう 二 年間 、 先頃 まで さみしい 暮らす て まいる ます た	事件から向こう二年間、先頃までさみしく暮らしてまいりました
けれども 、 一ヶ月前 、 長年 の 友人 の おかげ で 、 わたくし に も 結婚 を 申し込む 方 が 現れる ます た	けれども、一ヶ月前、長年の友人のおかげで、わたくしにも結婚を申し込む方が現れました
お 名前 は アーミティッジ——パーシィ・アーミティッジ——アーミティッジ 家 の 次男 で 、 レディング の そば の クレイン・ウォータ に お 住む です	お名前はアーミティッジ——パーシィ・アーミティッジ——アーミティッジ家の次男で、レディングのそばのクレイン・ウォータにお住みです
父 も 反対 致す ます ん ので 、 春 の うち に 式 を 挙げる 予定 です	父も反対致しませんので、春のうちに式を挙げる予定です
ところが 昨日 から 屋敷 で 西 棟 の 修理 が 始まる 、 わたくし の 寝室 は 壁 に 穴 が 開く ます た ので 、 やむを得ず わたくし は 、 亡くなる た 姉 の 部屋 へ 、 姉 の 使う て いる た 寝台 へ 移る こと に なる ます た	ところが昨日から屋敷で西棟の修理が始まり、わたくしの寝室は壁に穴が開きましたので、やむを得ずわたくしは、亡くなった姉の部屋へ、姉の使っていた寝台へ移ることになりました
考える て みる て くださる 、 昨夜 の わたくし が どれ だけ 恐ろしい て ふるえる た こと か	考えてみてください、昨夜のわたくしがどれだけ恐ろしくてふるえたことか
眠れる ぬ に 姉 の 恐ろしい 最期 が 頭 から 離れる ぬ に いる と 、 真夜中 の 静けさ の 中 に 、 姉 の 死 の 先触れ と なる ます た あの 低い 口笛 が 聞こえる た の だ ござる ます	眠れずに姉の恐ろしい最期が頭から離れずにいると、真夜中の静けさの中に、姉の死の先触れとなりましたあの低い口笛が聞こえたのでございます
わたくし は 飛び起きる て ランプ を つける ます た が 、 部屋 に は 何 も 見あたる ます ん	わたくしは飛び起きてランプをつけましたが、部屋には何も見あたりません
でも 、 もう 恐ろしい て 寝台 に も 戻れる ぬ 、 そこで 着替える て 、 夜明け が 来る と 家 を 抜け出す 、 お 向かい の クラウン ・ イン という 旅館 で 二 輪 馬車 を 頼む ます て 、 レザヘッド駅 へ 駆けつける 、 それから こうして 今朝 、 こちら へ お 助け を お願い に 参る た の だ ござる ます	でも、もう恐ろしくて寝台にも戻れず、そこで着替えて、夜明けが来ると家を抜け出し、お向かいのクラウン・インという旅館で二輪馬車を頼みまして、レザヘッド駅へ駆けつけ、それからこうして今朝、こちらへお助けをお願いに参ったのでございます
賢明 だ 行動 です	賢明な行動です
お話 は それ で すべて	お話はそれですべて
ええ	ええ
お嬢さん 、 まだ ある ます	お嬢さん、まだあります
父親 の こと を お 隠し です	父親のことをお隠しです
どういう こと です う か	どういうことでしょうか
返事 の 代わり に 、 シャーロック・ホームズ は 依頼 人 の 膝 に 置く れる て いる た 腕 を 取る 、 黒い レース の 袖口 を つまむ で 折り返す た	返事の代わりに、ホームズは依頼人の膝に置かれていた腕を取り、黒いレースの袖口をつまんで折り返した
五つ の 小さな 青 痣 —— 五 本 指 で つける た 痕 —— が 、 白い 手首 に 残す れる て いる た	五つの小さな青痣——五本指でつけた痕——が、白い手首に残されていた
ひどい 扱い を 受ける て いらっしゃる	ひどい扱いを受けていらっしゃる
シャーロック・ホームズ が 言う た	ホームズが言った
ご 婦人 は 顔 を 赤らめる 、 痣 の つく た 手首 を 袖の下 に 隠す た	ご婦人は顔を赤らめ、痣のついた手首を袖の下に隠した
すぐ 手 の 出る 人 で 、 きっと 力 の 加減 が わかる ない の です	すぐ手の出る人で、きっと力の加減がわからないのです
長い 沈黙 が 続く た	長い沈黙が続いた
シャーロック・ホームズ は 両手 に あご を 乗せる 、 暖炉 に 燃えさかる 火 の 中 を じっと 見つめる て いる た が 、 やがて 、	ホームズは両手にあごを乗せ、暖炉に燃えさかる火の中をじっと見つめていたが、やがて、
深い 事情 が ある よう だ	深い事情があるようで
と 口 を 開く た	と口を開いた
これから どう 動く か を 決める 前 に 、 知る て おく たい こと が 山 の よう に ある ます が 、 一刻 の 猶予 も ある ます ん	これからどう動くかを決める前に、知っておきたいことが山のようにありますが、一刻の猶予もありません
いかが です か 、 今日 ストーク・モラン へ 出向く て 、 父親 に 知れる ない よう 見せる て いただく の は	いかがですか、今日ストーク・モランへ出向いて、父親に知れないよう見せていただくのは
折 よい 父 も 大事 だ 用 で ロンドン へ 出る と 申す て おる ます た	折よく父も大事な用でロンドンへ出ると申しておりました
日 中 は 留守 に する て いる です う から 、 大丈夫 だ ござる ます う	日中は留守にしているでしょうから、大丈夫でございましょう
家政 婦 が ひとり おる ます が 、 耄碌 する て いる お婆さん です から 、 外 へ 出る て もらう の は 訳 ない か と	家政婦がひとりおりますが、耄碌しているお婆さんですから、外へ出てもらうのは訳ないかと
好都合 です	好都合です
君 も 出かける のに 異存 は ない う 、 ワトソン	君も出かけるのに異存はなかろう、ワトソン
異議 ない	異議なし
では ふたり で 参る ます	ではふたりで参ります
あなた は どう なさる ます か	あなたはどうなさいますか
せっかく ロンドン へ 参る ます た ので 、 これから ひとつ ふたつ 用 を 済ませる たい と 存じる ます	せっかくロンドンへ参りましたので、これからひとつふたつ用を済ませたいと存じます
ですが 十 二 時 の 汽車 で 帰る ます ので 、 先生 方 の ご 来訪 に は 間に合う か と 存じる ます	ですが十二時の汽車で帰りますので、先生方のご来訪には間に合うかと存じます
では お 昼過ぎ に 、 ふたり で 伺う ます	ではお昼過ぎに、ふたりで伺います
私 も 二 、 三 、 片づける て おく たい こと が ある ます ので	私も二、三、片づけておきたいことがありますので
よろしい ば 、 朝食 など いかが です か	よろしければ、朝食などいかがですか
いえ 、 おく まい ない	いえ、おかまいなく
悩み を 打ち明ける ます て 、 心 が 軽い なる ます た	悩みを打ち明けまして、心が軽くなりました
午後 お目にかかる の を お待ち 致す て おる ます	午後お目にかかるのをお待ち致しております
依頼 人 は 黒い 面 紗 を 顔 の 前 に 下ろす と 、 静か に 退室 する た	依頼人は黒い面紗を顔の前に下ろすと、静かに退室した
今 の 話 を どう 思う ね 、 ワトソン	今の話をどう思うね、ワトソン
シャーロック・ホームズ が 、 椅子 に もたれかかる ながら 訊ねる	シャーロック・ホームズが、椅子にもたれかかりながら訊ねる
ずいぶん 暗い 、 悲惨 だ 話 だ と 思う	ずいぶん暗く、悲惨な話だと思う
暗い 、 悲惨 … … そう だ ね	暗く、悲惨……そうだね
あの ご 婦人 の 言う た よう に 、 床 に も 壁 に も 異常 が ない 、 戸 も 窓 も 煙突 も 通れる ない と する ば 、 その 姉 なり 人 が 不可解 だ 死 を 遂げる た とき に 、 たった ひとり だ た こと は 間違い ない という こと に なる	あのご婦人の言ったように、床にも壁にも異常がなく、戸も窓も煙突も通れないとすれば、その姉なる人が不可解な死を遂げたときに、たったひとりだったことは間違いないということになる
では 、 真夜中 の 口笛 は 、 ご 婦人 が 死に際 に もたらす た 不思議 だ 言葉 は 、 どう なる	では、真夜中の口笛は、ご婦人が死に際にもたらした不思議な言葉は、どうなる
見当 も 付く ん よ	見当も付かんよ
考える 合う せる て みる う	考え合わせてみよう
夜 の 口笛 の こと	夜の口笛のこと
老 医師 と 親密 だ ロマ たち の 存在	老医師と親密なロマたちの存在
娘 の 結婚 を 邪魔 する ば 、 その 医者 が 得 を する という はっきり する た 事実	娘の結婚を邪魔すれば、その医者が得をするというはっきりした事実
死に際 の ひも という 言葉 の 謎	死に際のひもという言葉の謎
それから 最期 に ヘレン・ストーナ ・ ヘレン・ストーナ の 聞く た 金属 音 （ これ は 鎧戸 の 棒 が 元 の ところ に 戻る た 音 かも しれる ぬ が ）	それから最期にヘレン・ストーナの聞いた金属音（これは鎧戸の棒が元のところに戻った音かもしれぬが）
この 方向 で 、 謎 を 解き明かす そう だ と は 考える られる ない だ う か	この方向で、謎を解き明かせそうだとは考えられないだろうか
だが ロマ たち が 何 を する た と	だがロマたちが何をしたと
何 だ う ね	何だろうね
そんな 説明 、 いくらでも 穴 が ある	そんな説明、いくらでも穴がある
ご もっとも	ごもっとも
だからこそ 今日 ストーク・モラン まで 行く 価値 が ある と 思う	だからこそ今日ストーク・モランまで行く価値があると思う
その 穴 が 致命 的 だ の か どう か 、 これ で 説明 可能 だ の か どう か 、 確かめる たい	その穴が致命的なのかどうか、これで説明可能なのかどうか、確かめたい
おや 、 何ごと か ね	おや、何ごとかね
突然 、 友人 が 声 を 張り上げる た か と 思う と 、 いきなり 扉 が 勢い よく 開く て 、 大男 が 入り口 に 立ちはだかる た	突然、友人が声を張り上げたかと思うと、いきなり扉が勢いよく開いて、大男が入り口に立ちはだかった
男 の 服装 は 、 学者 と 農園 主 の それ が 変 に 混ざる た 風 だ ある た	男の服装は、学者と農園主のそれが変に混ざった風であった
黒い トップ ・ ハット に 長い フロック コート 、 長い ゲートル という 格好 で 、 手 で 狩猟 鞭 を 振り回す て いる	黒いトップ・ハットに長いフロックコート、長いゲートルという格好で、手で狩猟鞭を振り回している
背 が 高い 、 帽子 が 入り口 の 鴨居 すれすれ だ 、 肩幅 も ぎりぎり だ ある た	背が高く、帽子が入り口の鴨居すれすれで、肩幅もぎりぎりであった
その 大きな 顔 は 皺 だらけ で 日 に 焼ける て いる て 、 鬼 の よう だ 形相 で 我々 を ひとりひとり にらみつける 、 怒り に 燃える くぼむ だ 眼 、 肉 の 薄い 高い 鼻 など は 、 凶暴 だ 猛禽 の よう だ ある た	その大きな顔は皺だらけで日に焼けていて、鬼のような形相で我々をひとりひとりにらみつけ、怒りに燃えるくぼんだ眼、肉の薄い高い鼻などは、凶暴な猛禽のようであった
どっち が シャーロック・ホームズ だ	どっちがホームズだ
私 の 名前 です	私の名前です
が 、 まず は 名乗る べし だ は	が、まずは名乗るべきでは
友人 は 静か に 問い返す た	友人は静かに問い返した
わし は ストーク・モラン の グリムズビ・ロイロット だ	わしはストーク・モランのグリムズビ・ロイロットだ
どうも 、 先生	どうも、先生
と シャーロック・ホームズ は おだやか に 切り返す	とホームズはおだやかに切り返す
どうぞ おかけ くださる	どうぞおかけください
お断り だ	お断りだ
わし の 義理 の 娘 が さっき ここ へ 来る た な	わしの義理の娘がさっきここへ来たな
入る の を 見る た ぞ	入るのを見たぞ
お前 に 何 を する ゃべりやがった	お前に何をしゃべりやがった
今年 の 寒い さ はたち が 悪い よう だ	今年の寒さはたちが悪いようで
シャーロック・ホームズ は 言う た	ホームズは言った
何 を しゃべる おる た と 聞く とる の だ	何をしゃべりおったと聞いとるのだ
老 医師 は 烈火 の ごとし 怒る た	老医師は烈火のごとく怒った
ですが 麦 の 方 は 出来 が いい そう だ	ですが麦の方は出来がいいそうで
と 友人 は 少し も 動じる ない	と友人は少しも動じない
この 、 はぐらかす おる て	この、はぐらかしおって
闖入 者 は 一 歩 踏みだす 、 鞭 を ふるわす	闖入者は一歩踏みだし、鞭をふるわす
この クソ ガキ め が	このクソガキめが
知る とる ぞ	知っとるぞ
シャーロック・ホームズ 、 貴様 の 職 は お節介 屋 だ と な	ホームズ、貴様の職はお節介屋だとな
友人 は にこり と 笑う た	友人はにこりと笑った
出しゃばる 屋	出しゃばり屋
満面 の 笑み を 浮かべる	満面の笑みを浮かべる
この スコットランド ・ ヤード の 子役 人 が	このスコットランド・ヤードの子役人が
ついに シャーロック・ホームズ は くすくす と 笑う 出す た	ついにホームズはくすくすと笑い出した
その 冗談 、 傑作 です	その冗談、傑作です
お 帰り の 際 は 戸締まり を よろしく	お帰りの際は戸締まりをよろしく
すきま風 が 寒い ので	すきま風が寒いので
用 が 済む ば こっち から 帰る て やる	用が済めばこっちから帰ってやる
他人 の こと に あまり 首 を つっこむ な よ	他人のことにあまり首をつっこむなよ
ヘレン・ストーナ の 娘 が 来る た の は 知る とる 、 つける て くる た から な	ストーナの娘が来たのは知っとる、つけてきたからな
わし を 相手 に する と 後悔 する ぞ	わしを相手にすると後悔するぞ
見る	見ろ
老 医師 は つかつか と 進む と 、 暖炉 の 火 掻く 棒 を つかむ 上げる 、 大きな 手 で 折り曲げる て みせる た	老医師はつかつかと進むと、暖炉の火掻き棒をつかみ上げ、大きな手で折り曲げてみせた
せいぜい わし の 手 に 気 を つける こる た な	せいぜいわしの手に気をつけるこったな
老 医師 は 吠える た あと 、 曲がる た 火 掻く 棒 を 暖炉 の 中 へ 放り込む 、 大手 を 振る て 部屋 から 出る て いく た	老医師は吠えたあと、曲がった火掻き棒を暖炉の中へ放り込み、大手を振って部屋から出ていった
ずいぶん 愛嬌 の ある 人物 だ	ずいぶん愛嬌のある人物だ
