ふと 私 の 覚え書き を 見る と 、 七 〇 も の 不思議 だ 事件 が ある	ふと私の覚え書きを見ると、七〇もの不思議な事件がある
と 、 シャーロック・ホームズ は 笑う 出す ながら 、 僕 も 身体 は 大きい ない が 、 待つ て いる ば 決して 彼 より 力 は 弱い ない こと を 披露 できる た の だ が	と、ホームズは笑い出しながら、僕も身体は大きくないが、待っていれば決して彼より力は弱くないことを披露できたのだが
そう いう て 、 鉄 の 火 掻く 棒 を 取り上げる と 、 ぐいと 力 を 入れる て 元 の 通り まっすぐ に 伸ばす た	そういって、鉄の火掻き棒を取り上げると、ぐいと力を入れて元の通りまっすぐに伸ばした
御仁 、 僕 と 警視庁 の 役人 を 混同 する と は 、 なん たり 暴挙	御仁、僕と警視庁の役人を混同するとは、なんたる暴挙
だが 今 の 出来事 は 、 僕 等 の 調査 の いい 薬味 に なる	だが今の出来事は、僕等の調査のいい薬味になる
あの お嬢さん が 、 あの 獣 に 後 を つける られる た こと だ 、 困る た こと に なる ぬ ば よい の だ が	あのお嬢さんが、あの獣に後をつけられたことで、困ったことにならねばよいのだが
さて 、 ワトソン 、 朝食 と 行く う	さて、ワトソン、朝食と行こう
その あと で 僕 は 博士会館 へ 行く て くる	そのあとで僕は博士会館へ行ってくる
事件 に 役立つ 資料 が 何 か ある と 思う	事件に役立つ資料が何かあると思う
シャーロック・ホームズ が 外 から 帰る て くる た の は 、 一時 頃 だ た	シャーロック・ホームズが外から帰ってきたのは、一時頃だった
手 に 水色 の 紙 を 持つ て いる て 、 数字 や 抜き 書き が いっぱい に 書き込む れる て いる た	手に水色の紙を持っていて、数字や抜き書きがいっぱいに書き込まれていた
亡くなる た 細君 の 遺言 状 を 見る て くる た	亡くなった細君の遺言状を見てきた
正確 だ 内容 を 考える ため に 、 関係 する 投下 資本 の 現在 価格 を 計算 する ない て は なる ない た	正確な内容を考えるために、関係する投下資本の現在価格を計算しなくてはならなかった
細君 の 死ぬ だ 当時 、 年収 で 一 一 〇 〇 ポンド 弱 も ある た もの が 、 今 は 農産物 の 価格 下落 で 、 せいぜい 七 五 〇 ポンド という ところ	細君の死んだ当時、年収で一一〇〇ポンド弱もあったものが、今は農産物の価格下落で、せいぜい七五〇ポンドというところ
そして 娘 が 結婚 する と 、 ひとり につき 年収 二 五 〇 ポンド ずつ 受け取れる よう に なる て ある	そして娘が結婚すると、ひとりにつき年収二五〇ポンドずつ受け取れるようになってある
それ ゆえ に 、 もし ふたり の 娘 が 嫁ぐ で しまう ば 、 うま味 が 少し だけ に なる て しまう わけ だ	それゆえに、もしふたりの娘が嫁いでしまえば、うま味が少しだけになってしまうわけだ
ひとり だけ でも 深刻 だ ほど に 損なう れる	ひとりだけでも深刻なほどに損なわれる
今朝 の 仕事 は 無駄 だ は ない た	今朝の仕事は無駄ではなかった
この よう だ こと を しでかす 最も 有力 だ 動機 が ある と 証明 する れる た	このようなことをしでかす最も有力な動機があると証明された
さあ 、 ワトソン 、 じっと する て いる 場合 で は ない	さあ、ワトソン、じっとしている場合ではない
とりわけ あの 老人 は 僕 等 が 事 の 邪魔 に なる と 分かる て いる	とりわけあの老人は僕等が事の邪魔になると分かっている
準備 次第 、 辻 馬車 を 呼ぶ で ウォータルー駅 へ 急ぐ う	準備次第、辻馬車を呼んでウォータルー駅へ急ごう
リヴォルヴァ を 懐 に 忍ぶ せる て くれる と ありがたい	リヴォルヴァを懐に忍ばせてくれるとありがたい
エリィ ＮＯ ． ２ だ 、 鉄 の 火 掻く 棒 を 折る 紳士 に も うまい 対抗 できる	エリィＮＯ．２なら、鉄の火掻き棒を折る紳士にもうまく対抗できる
それと 歯ブラシ 、 それ だけ で 足りる だ う	それと歯ブラシ、それだけで足りるだろう
ウォータルー駅 で 運 よい レザヘッド駅 行き の 汽車 を 捕まえる 、 そこ から 駅 付き の 宿屋 で 軽 馬車 を 頼む 、 美しい サリィ州 の 田舎道 を 四 、 五 マイル ほど 揺る れる て いく た	ウォータルー駅で運よくレザヘッド駅行きの汽車を捕まえ、そこから駅付きの宿屋で軽馬車を頼み、美しいサリィ州の田舎道を四、五マイルほど揺られていった
申し分 の ない 天気 で 、 日 はうら ら か 、 空 に は ふわふわ する た 雲	申し分のない天気で、日はうららか、空にはふわふわした雲
沿道 の 木々 に も 生け垣 に も 新緑 の 若葉 が 芽生える 、 空気 は 湿る た 土 の 香り を 含む で いる た	沿道の木々にも生け垣にも新緑の若葉が芽生え、空気は湿った土の香りを含んでいた
春 の さわやか だ 希望 と 、 我々 の 取り組む 重い 使命 と の あいだ に 、 私 は 妙 だ 対比 を 感じる ぬ に いる られる ない た	春のさわやかな希望と、我々の取り組む重い使命とのあいだに、私は妙な対比を感じずにいられなかった
我が 友人 は 馬車 の 前 席 で 腕組み を する て 、 帽子 を 深い かぶる 、 あご を 胸 に つける て 、 深い 考え に 沈む で いる た	我が友人は馬車の前席で腕組みをして、帽子を深くかぶり、あごを胸につけて、深い考えに沈んでいた
ところが ふと 身 を 起こす と 、 私 の 肩 を 叩く 、 牧場 の 彼方 を 指さす た	ところがふと身を起こすと、私の肩を叩き、牧場の彼方を指さした
あれ を 見る た ま え	あれを見たまえ
立木 の 多い 庭園 が 緩やか だ 丘 に 沿う て 広がる 、 頂上 は 深い 緑 に 覆う れる た 森 に なる て いる た	立木の多い庭園が緩やかな丘に沿って広がり、頂上は深い緑に覆われた森になっていた
その 木々 の 間 から 、 古屋敷 の 灰色 の 破風 と 高い 屋根 が のぞく て いる た	その木々の間から、古屋敷の灰色の破風と高い屋根がのぞいていた
ストーク・モラン か	ストーク・モランか
と シャーロック・ホームズ が 訊ねる と 、	とホームズが訊ねると、
そう で ごぜ える ます	そうでごぜえます
グリムズビ・ロイロット 博士 の お 屋敷 で がする	グリムズビ・ロイロット博士のお屋敷でがす
と 、 御者 が 答える た	と、御者が答えた
そこで 普請 を やる て いる と か	そこで普請をやっているとか
と シャーロック・ホームズ	とホームズ
そこ が 行く 先 だ	そこが行き先だ
あすこ が 村 で	あすこが村で
御者 は 左手 奥 の 集落 を 指さす た	御者は左手奥の集落を指さした
けども 、 お 屋敷 に 行く なさる だ 、 そこ の 石段 を 上がる て 、 畑 の 小道 を 行く っす ゃるのが 近道 です ぜ	けども、お屋敷に行きなさるなら、そこの石段を上がって、畑の小道を行かっしゃるのが近道ですぜ
ほんら 、 あの 娘 っ子 も 歩く て おる ます う が な	ほんら、あの娘っ子も歩いておりましょうがな
その 娘 っ子 、 どうやら ヘレン・ストーナ さん だ	その娘っ子、どうやらストーナさんだ
シャーロック・ホームズ は 小手 を かざす て 眺める	ホームズは小手をかざして眺める
結構	結構
君 の 言う まま が 賢明 の よう だ	君の言うままが賢明のようだ
我々 は 馬車 を 降りる 、 代金 を 払う と 、 馬車 は レザヘッド の 方 へ がた ごと と 引き返す て いく た	我々は馬車を降り、代金を払うと、馬車はレザヘッドの方へがたごとと引き返していった
この 方 が いい	この方がいい
踏み越す 段 を 上る ながら シャーロック・ホームズ が 言う	踏み越し段を上りながらホームズが言う
建築 技師 やら 、 用事 の ある 人間 が 来る た の だ と 思う に 相違 ない	建築技師やら、用事のある人間が来たのだと思うに相違ない
角 も 立つ ぬ	角も立たぬ
ごきげんよう 、 ヘレン・ストーナ さん	ごきげんよう、ストーナさん
お 約束 通る 参る ます た	お約束通り参りました
今朝 の 依頼 人 は 駆け寄る て 挨拶 する た	今朝の依頼人は駆け寄って挨拶した
顔 に うれしい さ が にじみ出る て いる	顔にうれしさがにじみ出ている
たいへん お待ち 申し上げる ます た	たいへんお待ち申し上げました
声 を 張り上げる 、 熱烈 に 握手 を する	声を張り上げ、熱烈に握手をする
グリムズビ・ロイロット 博士 も ロンドン へ 出る ます た から 、 夕方 まで めった に 帰る て くる ます ん	ロイロット博士もロンドンへ出ましたから、夕方までめったに帰ってきません
先生 と は 、 もう お 近づく の 光栄 を いただく ます た	先生とは、もうお近づきの光栄をいただきました
と シャーロック・ホームズ は 言う 、 起こる た 事 を 手短 に 説明 する た	とホームズは言い、起こった事を手短に説明した
ヘレン・ストーナ 嬢 は 終わる まで 聞く ぬ うち に 唇 まで 真っ青 に なる た	ストーナ嬢は終わりまで聞かぬうちに唇まで真っ青になった
なんと いう こと です う	なんということでしょう
あと を つける られる た の です ね	あとをつけられたのですね
その よう だ	そのようで
先読み する れる て 、 いつも 籠 の 中 の 鳥	先読みされて、いつも籠の中の鳥
帰る て くる た 、 何 と 言う れる か	帰ってきたら、何と言われるか
だが 用心 する べし は 向こう の 方 です	だが用心すべきは向こうの方です
もっと 先 を 読む 人間 が 自分 を 追う て いる の です から	もっと先を読む人間が自分を追っているのですから
とにかく 今夜 、 鍵 を 閉める て 彼 を 近づける ぬ こと	とにかく今夜、鍵を閉めて彼を近づけぬこと
狼藉 を 働く よう だ 、 ハロウ の 叔母さん の ところ まで 送る て 差し上げる ます	狼藉を働くようなら、ハロウの叔母さんのところまで送って差し上げます
さて 、 できるだけ 時間 を 有効 に 使う ます う	さて、できるだけ時間を有効に使いましょう
見る て おく べし 部屋 の 方 へ ご 案内 を お願い する ます	見ておくべき部屋の方へご案内をお願いします
建物 は 、 苔むす た 石造り で 、 地 は 灰色 、 中央 部 が 一段と 高い なる て おる 、 それから 左右 へ 棟 が それぞれ 翼状 に のびる て いる た	建物は、苔むした石造りで、地は灰色、中央部が一段と高くなっており、それから左右へ棟がそれぞれ翼状にのびていた
一方 は 窓 の 破れる た ところ に 板 が 打ち付ける て ある たり 、 屋根 が へこむ で いる たり する て 、 廃墟 の 体 だ ある た	一方は窓の破れたところに板が打ち付けてあったり、屋根がへこんでいたりして、廃墟の体であった
中央 部 も 手入れ 不足 だ ある た	中央部も手入れ不足であった
ただ 右側 の 棟 だけ は 、 割合 に 新しい 、 窓 に 日 よ け も ある ば 、 煙突 から は 青い 煙 が ゆらゆら 上る て おる 、 住居 区 だ ある こと が 見て取れる た	ただ右側の棟だけは、割合に新しく、窓に日よけもあれば、煙突からは青い煙がゆらゆら上っており、住居区であることが見て取れた
右側 の 棟 の 外れ に 足場 が くむ で ある 、 石 の 壁 が 崩れる て いる た が 、 我々 が 訪れる た とき 、 職人 の 姿 は どこ に も 見える ない た	右側の棟の外れに足場がくんであり、石の壁が崩れていたが、我々が訪れたとき、職人の姿はどこにも見えなかった
シャーロック・ホームズ は 手入れ の 行き届く て いる ない 芝 地 を ゆっくり と 歩き回る 、 窓 を 外側 から つぶさに 調べる た	ホームズは手入れの行き届いていない芝地をゆっくりと歩き回り、窓を外側からつぶさに調べた
見る た ところ 、 この 端 の 部屋 が が あなた が いつも お 休み に なる 部屋 、 真ん中 が お 姉 様 の 寝室 、 それから 母屋 に 一番 近い の が グリムズビ・ロイロット 博士 の 部屋	見たところ、この端の部屋ががあなたがいつもお休みになる部屋、真ん中がお姉様の寝室、それから母屋に一番近いのがロイロット博士の部屋
その 通り です	その通りです
今 、 わたくし は この 真ん中 で 休む で おる ます が	今、わたくしはこの真ん中で休んでおりますが
改修 中 は 、 です ね	改修中は、ですね
ところで あの 端 の 壁 、 大急ぎ で 直す ほど の もの に は 見える ます ん が	ところであの端の壁、大急ぎで直すほどのものには見えませんが
必要 ない ん です	必要ないんです
わたくし を 部屋 から 追い出す 口実 か と	わたくしを部屋から追い出す口実かと
ほう 、 いわく ある げ で	ほう、いわくありげで
この 細い 棟 の 反対 側 に は 廊下 が ある て 、 三つ の 寝室 が 面す て いる	この細い棟の反対側には廊下があって、三つの寝室が面している
廊下 に 向く た 窓 は ある ます ね	廊下に向いた窓はありますね
ええ 、 ごく 小さい もの が	ええ、ごく小さいものが
狭い ので 、 人 の 通り抜ける は できる ます ん	狭いので、人の通り抜けはできません
夜 、 寝室 に 鍵 が かける て ある ば 、 そちら から は 忍び込める ない	夜、寝室に鍵がかけてあれば、そちらからは忍び込めない
では 、 真ん中 の 部屋 へ お 入り に なる て 中 から 鎧戸 を 閉める 、 閂 を かける て みる て くださる	では、真ん中の部屋へお入りになって中から鎧戸を閉め、閂をかけてみてください
ヘレン・ストーナ 嬢 は 指示 に 従う た	ストーナ嬢は指示に従った
シャーロック・ホームズ は 開く た 窓 も 念入り に 調べる て から 、 外 から 鎧戸 を 無理 に こじ開ける う と 手 を 尽くす た	ホームズは開いた窓も念入りに調べてから、外から鎧戸を無理にこじ開けようと手を尽くした
が 、 うまい いく ない た	が、うまくいかなかった
中 の 閂 を はずす う として も 、 ナイフ の 刃 を 差し込む 隙間 が ない	中の閂をはずそうとしても、ナイフの刃を差し込む隙間がない
そこで 拡大鏡 を 出す て 蝶番 を 調べる て みる た が 、 その 蝶番 は 頑丈 だ 鉄製 で 、 固い 石壁 に しっかり 埋め込む で ある た	そこで拡大鏡を出して蝶番を調べてみたが、その蝶番は頑丈な鉄製で、固い石壁にしっかり埋め込んであった
ふむ	ふむ
と シャーロック・ホームズ も 困る た という 風 に あご を さする 、 僕 の 理論 に は まずい ところ が ある らしい	とホームズも困ったという風にあごをさすり、僕の理論にはまずいところがあるらしい
閂 が かかる て いる ば 誰 も 鎧戸 を 通れる ぬ か	閂がかかっていれば誰も鎧戸を通れぬか
ふむ 、 内部 に 何 か 事件 の 手がかり が ない か 調べる う	ふむ、内部に何か事件の手がかりがないか調べよう
横 に ある 小さな 戸 を 押す と 、 三つ の 寝室 が 並ぶ 白壁 の 廊下 に 出る た	横にある小さな戸を押すと、三つの寝室が並ぶ白壁の廊下に出た
シャーロック・ホームズ は 三 番目 の 部屋 を 見る ぬ に すぐさま 二 番目 の 部屋 、 すなわち 今 ヘレン・ストーナ 嬢 が 使う 、 彼女 の 姉 が 最期 を 遂げる た 部屋 に 向かう た	ホームズは三番目の部屋を見ずにすぐさま二番目の部屋、すなわち今ストーナ嬢が使い、彼女の姉が最期を遂げた部屋に向かった
質素 だ 小さい 部屋 で 、 低い 天井 、 大きい 暖炉 、 いかにも 田舎 屋敷 風 だ ある	質素な小さい部屋で、低い天井、大きい暖炉、いかにも田舎屋敷風である
隅 に は 茶色 の 箪笥 が 置く て ある 、 もう 一方 の 隅 は 白い 上 掛け を かぶせる た 寝台 が ある 、 窓 の 左側 に は 化粧 台 が ある た	隅には茶色の箪笥が置いてあり、もう一方の隅は白い上掛けをかぶせた寝台があり、窓の左側には化粧台があった
その ほか 、 小さな 籐椅子 二つ を 加える た の が この 部屋 の 家具 の すべて だ ある た	そのほか、小さな籐椅子二つを加えたのがこの部屋の家具のすべてであった
あと 部屋 の 中央 に 高級 だ ウィルトン 絨毯 が 敷く れる て いる た	あと部屋の中央に高級なウィルトン絨毯が敷かれていた
床 も 壁 も みんな 虫 の 食う た 褐色 の 樫 材 で 、 古い さ と 色あせる を 見る て も この 建物 が できる て 以来 そのまま の もの に 違い ない た	床も壁もみんな虫の食った褐色の樫材で、古さと色あせを見てもこの建物ができて以来そのままのものに違いなかった
シャーロック・ホームズ は 椅子 の 一つ を 一方 の 隅 に 引く て いく て 、 しずか に 腰 を 下ろす と 、 上下 左右 に ぐるり と 目 を やる 、 部屋 の 隅々 まで 見回す た	ホームズは椅子の一つを一方の隅に引いていって、しずかに腰を下ろすと、上下左右にぐるりと目をやり、部屋の隅々まで見回した
あの 呼び鈴 は 、 どこ へ 通じる て いる ます か	あの呼び鈴は、どこへ通じていますか
ふと 、 シャーロック・ホームズ は 寝台 の そば に 垂れ下がる て いる 太い 綱 を 指さす た	ふと、ホームズは寝台のそばに垂れ下がっている太い綱を指さした
枕 の 上 に 房 の 先 が 乗っかる て いる	枕の上に房の先が乗っかっている
家政 婦 の 部屋 へ 通じる て おる ます	家政婦の部屋へ通じております
他 の もの より 真新しい よう です が	他のものより真新しいようですが
ええ 、 二年前 に つける た ばかり です	ええ、二年前につけたばかりです
すると 、 お 姉 さま が つける させる た	すると、お姉さまがつけさせた
いえ 、 その よう だ 話 は	いえ、そのような話は
いつも 自分 の こと は 自分 で 致す ます ので	いつも自分のことは自分で致しますので
では 、 こんな 立派 だ 引き 綱 など 不 必要 です う	では、こんな立派な引き綱など不必要でしょう
床 を 確認 する ます ので 、 もう しばらく お待ち くださる	床を確認しますので、もうしばらくお待ちください
シャーロック・ホームズ は 手 に 拡大鏡 を 持つ 、 頭 を 床 に 近づける た	ホームズは手に拡大鏡を持ち、頭を床に近づけた
床 に は いる つ くばる ながら 前後 に 動く て 、 床板 の 隙間 まで 細かい 調べる た	床にはいつくばりながら前後に動いて、床板の隙間まで細かく調べた
それ が すむ と 壁 の 木材 を 同じ よう に 調べる つくす た	それがすむと壁の木材を同じように調べつくした
そして 寝台 へ 歩み寄る 、 しばらく 見つめる て いる た が 、 壁 を 上 から 下 へ 眺め 回す た	そして寝台へ歩み寄り、しばらく見つめていたが、壁を上から下へ眺め回した
最後 に 呼び鈴 の 引き 綱 を つかむ で 、 思い切り 引っ張る た	最後に呼び鈴の引き綱をつかんで、思い切り引っ張った
おや 、 飾り か	おや、飾りか
鳴る ます ん か	鳴りませんか
ええ 、 針金 に つながる て も いる ない	ええ、針金につながってもいない
実に 面白い	実に面白い
ごらん なさる 、 引き 綱 は 換気 の ため の 小さな 穴 の 上 の あたり で 、 かぎ針 に 結ぶ れる て 動く ない	ごらんなさい、引き綱は換気のための小さな穴の上のあたりで、かぎ針に結ばれて動かない
訳 が わかる ます ん	訳がわかりません
今 まで ちっとも 気づく ます ん です た	今までちっとも気づきませんでした
実に 妙 だ	実に妙だ
と 、 シャーロック・ホームズ は つぶやく 、 綱 を 引っ張る	と、ホームズはつぶやき、綱を引っ張る
この 部屋 に は 、 奇妙 だ 点 が いくつ か ある ます	この部屋には、奇妙な点がいくつかあります
たとえば 、 大工 は いったい 何 を 考える て 、 隣 の 部屋 へ 穴 を あける の か	たとえば、大工はいったい何を考えて、隣の部屋へ穴をあけるのか
通風 口 だ 、 外気 が 入る よう に する はず です	通風口なら、外気が入るようにするはずです
それ も 最近 の もの だ ござる ます	それも最近のものでございます
引き 綱 と 同じ 頃 です か	引き綱と同じ頃ですか
ええ 、 その ほか に も 少し 直す た ところ が いくつ も ござる ます	ええ、そのほかにも少し直したところがいくつもございます
非常 に 興味深い 特徴 が ある よう です —— 飾り だけ の 引き 綱 、 風 の 入る ない 通風 口	非常に興味深い特徴があるようです——飾りだけの引き綱、風の入らない通風口
よろしい です ね 、 ヘレン・ストーナ さん 、 もう ひとつ 内側 の 部屋 を 調べ に 参る ます う	よろしいですね、ストーナさん、もうひとつ内側の部屋を調べに参りましょう
グリムズビ・ロイロット 博士 の 寝室 は 、 娘 たち の 部屋 より 広い た が 、 家具 は 同様 に 質素 だ もの だ た	グリムズビ・ロイロット博士の寝室は、娘たちの部屋より広かったが、家具は同様に質素なものだった
折りたたみ の できる 寝台 、 医学 書 ばかり 詰まる た 木製 の 本棚 、 寝台 の わき に 肘掛 椅子 が 一つ 、 壁 に 寄せる て 粗末 だ 椅子 が 一つ 、 円卓 が 一つ 、 それ から 大きい 金庫 、 これら が 目 に とまる 主立つ た もの だ ある	折りたたみのできる寝台、医学書ばかり詰まった木製の本棚、寝台のわきに肘掛椅子が一つ、壁に寄せて粗末な椅子が一つ、円卓が一つ、それから大きい金庫、これらが目にとまる主立ったものである
シャーロック・ホームズ は 歩き回る て 、 それら を いちいち 強い 関心 を 持つ て 調べる て いく た	ホームズは歩き回って、それらをいちいち強い関心を持って調べていった
中 に は 何 が	中には何が
と 、 シャーロック・ホームズ は 金庫 を 軽い 叩く た	と、ホームズは金庫を軽く叩いた
個人 的 だ 書類 です	個人的な書類です
ほう 、 中 を ごらん に	ほう、中をごらんに
一度 、 何 年 か 前 に	一度、何年か前に
中 に は 書類 が ぎっしり と	中には書類がぎっしりと
中 に 猫 が いる 、 と か	中に猫がいる、とか
いえ 、 滅相 も ない	いえ、滅相もない
しかし 、 ごらん なさる	しかし、ごらんなさい
と 、 シャーロック・ホームズ は 金庫 の 上 から 牛乳 の 入る た 小皿 を 下ろす て みせる た	と、ホームズは金庫の上から牛乳の入った小皿を下ろしてみせた
でも 、 うち に 猫 は おりる ます ん	でも、うちに猫はおりません
豹 と ヒヒ は おりる ます けれど … …	豹とヒヒはおりますけれど……
ええ 、 存じる て おる ます	ええ、存じております
まあ 、 豹 は 大きな 猫 と も 言える ます う が 、 まさか こんな 小皿 で 満足 する はず も ない	まあ、豹は大きな猫とも言えましょうが、まさかこんな小皿で満足するはずもない
考える こと が 一つ 増える ます た	考えることが一つ増えました
それから シャーロック・ホームズ は 木 の 椅子 の 前 に しゃがむ で 、 背 の 部分 を 念入り に 調べる た	それからホームズは木の椅子の前にしゃがんで、背の部分を念入りに調べた
感謝 する ます	感謝します
はっきり する て くる ます た	はっきりしてきました
と 、 シャーロック・ホームズ は 立ち上がる 、 拡大鏡 を 懐 に しまう ながら 、 おや 、 これ は 面妖 だ	と、ホームズは立ち上がり、拡大鏡を懐にしまいながら、おや、これは面妖な
シャーロック・ホームズ の 目 を とらえる た の は 、 寝台 の 角 に かける て ある た 小さな 犬 鞭 だ ある た	ホームズの目をとらえたのは、寝台の角にかけてあった小さな犬鞭であった
ただし その 鞭 の 先 は 、 丸い 輪 に する て 結ぶ で ある た	ただしその鞭の先は、丸く輪にして結んであった
これ を どう 思う ね 、 ワトソン	これをどう思うね、ワトソン
ごく 普通 の 鞭 か ね 、 なぜ 輪 に なる て いる の だ う	ごく普通の鞭かね、なぜ輪になっているのだろう
普通 どころ だ は ない	普通どころではない
まったく	まったく
世 も 末 だ	世も末だ
知恵 の ある 人間 が 悪事 の ため に 頭 を 使う と は 、 末恐ろしい	知恵のある人間が悪事のために頭を使うとは、末恐ろしい
じゅうぶん 見せる て いただく ます た 、 ヘレン・ストーナ さん	じゅうぶん見せていただきました、ストーナさん
よろしい ば 、 芝 地 の 方 へ 出る ます う	よろしければ、芝地の方へ出ましょう
我が 友人 は 今 まで に ない ほど きつい 顔 を しかめる 、 眉根 を 寄せる た	我が友人は今までにないほどきつく顔をしかめ、眉根を寄せた
それ は ちょうど 事件 の 現場 を 離れる た とき だ た	それはちょうど事件の現場を離れたときだった
三 人 が うち 連れ だって 芝 地 を 何 度 も 行う たり 来る たり する た が 、 ヘレン・ストーナ 嬢 も 私 も 、 シャーロック・ホームズ の 考え の 邪魔 を する ぬ よう に 、 ひとしきり 終わる まで 待つ た	三人がうち連れだって芝地を何度も行ったり来たりしたが、ストーナ嬢も私も、ホームズの考えの邪魔をせぬように、ひとしきり終わるまで待った
お話 が ある ます 、 ヘレン・ストーナ さん	お話があります、ストーナさん
シャーロック・ホームズ が 言う	ホームズが言う
どう ある う と 、 僕 の 言う とおり に する こと です	どうあろうと、僕の言うとおりにすることです
きっと そう いたす ます	きっとそういたします
事態 は 切迫 する て おる ます	事態は切迫しております
守る て いただく ない て は 、 命 の 保証 は できる ます ん	守っていただかなくては、命の保証はできません
わたくし の 身 は 、 お 委ねる いたす ます	わたくしの身は、お委ねいたします
まず 第 一 に 、 僕ら 二 人 は 、 あなた の 部屋 で 夜 を 明かす ぬ ば なる ます ん	まず第一に、僕ら二人は、あなたの部屋で夜を明かさねばなりません
ヘレン・ストーナ 嬢 も 私 も 、 驚き の 目 で シャーロック・ホームズ を 見つめる た	ストーナ嬢も私も、驚きの目でホームズを見つめた
これ は 絶対 です	これは絶対です
説明 する ます	説明します
あそこ に 見える の は 、 村 の 宿屋 です ね	あそこに見えるのは、村の宿屋ですね
ええ 、 クラウン と 申す ます	ええ、クラウンと申します
結構	結構
あそこ から あなた の お 部屋 の 窓 が 見える ます ね	あそこからあなたのお部屋の窓が見えますね
はっきり と	はっきりと
父親 が 帰る て くる た 、 あなた は 頭 が 痛い と 言う て 、 ご 自分 の 部屋 へ 下がる て くださる	父親が帰ってきたら、あなたは頭が痛いと言って、ご自分の部屋へ下がってください
それから 父親 が 夜 、 部屋 に 引き取る 音 が 聞こえる た 、 あなた は 窓 の 鎧戸 を 開く 、 掛け金 を 外す て 、 そこ から ランプ で 僕ら に 合図 する て くださる	それから父親が夜、部屋に引き取る音が聞こえたら、あなたは窓の鎧戸を開き、掛け金を外して、そこからランプで僕らに合図してください
そう する て おく て 、 あなた は 静か に 必要 だ もの を 手 に する て 部屋 を お 出 に なる 、 元 使う て おる れる た 部屋 へ	そうしておいて、あなたは静かに必要なものを手にして部屋をお出になり、元使っておられた部屋へ
壁 に 穴 が 開く て いる ます が 、 一 晩 だ 何とか 我慢 する て いただける か と	壁に穴が開いていますが、一晩なら何とか我慢していただけるかと
え 、 ええ 、 大丈夫 です	え、ええ、大丈夫です
あと は 、 僕ら に お 任せる くださる	あとは、僕らにお任せください
その 、 どう なさる の です か	その、どうなさるのですか
僕ら は 、 あなた の 部屋 で 一夜 を 明かす 、 あなた がた を 悩ます た 音 の 正体 を 突き止める ます	僕らは、あなたの部屋で一夜を明かし、あなたがたを悩ました音の正体を突き止めます
では 、 シャーロック・ホームズ さん 、 すでに 見当 が 付く て いらっしゃる の です ね	では、ホームズさん、すでに見当が付いていらっしゃるのですね
ヘレン・ストーナ 嬢 は 、 シャーロック・ホームズ の 服 の 袖 に 手 を かける	ストーナ嬢は、ホームズの服の袖に手をかける
おそらくは	おそらくは
です た お願い です	でしたらお願いです
姉 の 死因 は 何 だ ござる ます う	姉の死因は何でございましょう
申し上げる より 、 確固 と する た 証拠 を つかむ の が 先 です	申し上げるより、確固とした証拠をつかむのが先です
せめて わたくし の 考え が 合う て いる の か どう か を	せめてわたくしの考えが合っているのかどうかを
姉 は 恐怖 の あまり 亡くなる た の です か	姉は恐怖のあまり亡くなったのですか
いや 、 違う です う	いや、違うでしょう
